location_x,location_y,body_part,outcome,shot_type,distance,degrees_subtended
110.0,33.2,Left Foot,Off T,Open Play,10.384603988597735,31.56035170455709
93.0,37.5,Right Foot,Off T,Open Play,27.0,16.715686488998497
110.7,50.2,Right Foot,Goal,Open Play,11.177208953938367,23.087957307308756
109.3,37.7,Head,Goal,Open Play,10.700000000000003,39.516553450546006
109.8,35.6,Left Foot,Post,Open Play,10.20784012413988,37.22671728244875
93.9,23.5,Right Foot,Blocked,Open Play,28.938901153983018,12.556502019455179
98.7,24.2,Right Foot,Saved,Open Play,24.35015400361977,13.923799673615617
96.5,32.9,Left Foot,Wayward,Open Play,23.70358622656074,17.768482120475372
95.4,50.9,Left Foot,Saved,Open Play,25.549363984256043,15.534754206501614
110.0,43.4,Right Foot,Off T,Open Play,10.0,39.93507148295685
104.8,39.3,Left Foot,Off T,Open Play,15.200000000000003,29.431282716175684
106.1,26.0,Right Foot,Saved,Open Play,17.123375835389474,16.591718768645727
110.2,47.7,Left Foot,Saved,Open Play,10.475208828467334,29.36614815688601
108.6,60.4,Right Foot,Off T,Open Play,19.972981750354656,9.761413574896102
110.4,51.6,Right Foot,Blocked,Open Play,12.244182292011171,20.025012368889588
93.1,30.8,Right Foot,Blocked,Open Play,27.39799262719808,15.196662074353386
108.9,39.9,Left Foot,Goal,Open Play,11.099999999999994,39.63167978900459
96.6,49.1,Right Foot,Post,Open Play,23.949321493520443,16.946103409229455
88.6,42.9,Right Foot,Off T,Open Play,31.400000000000006,14.399850545393763
110.1,15.7,Left Foot,Off T,Open Play,22.585393509965687,6.716757244558911
104.4,24.3,Left Foot,Off T,Open Play,19.499999999999993,14.755168220049748
89.8,35.8,Right Foot,Off T,Open Play,30.20066224439458,14.811449091874461
104.6,42.9,Head,Off T,Open Play,15.400000000000006,28.22047520900569
97.1,33.0,Left Foot,Blocked,Open Play,23.095670589961234,18.193777021658114
112.7,30.3,Left Foot,Off T,Open Play,9.261749294814665,23.965725978544334
113.8,27.3,Left Foot,Off T,Open Play,10.683164325236227,15.107511425572119
107.9,50.9,Right Foot,Saved,Open Play,13.929106216839608,21.226759688136703
96.8,36.5,Left Foot,Off T,Open Play,23.200000000000003,19.149399676178327
97.9,30.4,Left Foot,Saved,Open Play,22.79846486059971,17.388400528374888
107.2,30.8,Right Foot,Off T,Open Play,13.815932831336431,23.771955652830464
94.1,48.0,Right Foot,Off T,Open Play,26.207060117456905,16.079848582965894
101.8,49.6,Left Foot,Blocked,Open Play,19.042058712229625,19.66629592975729
116.3,29.4,Left Foot,Saved,Open Play,7.566372975210781,15.054483977064589
117.6,39.1,Left Foot,Goal,Open Play,2.4000000000000057,116.15777045533687
102.5,46.5,Left Foot,Blocked,Open Play,17.67766952966369,22.83365417791753
97.9,48.9,Right Foot,Blocked,Open Play,22.636695871968588,17.771200063846287
110.3,36.2,Head,Goal,Open Play,9.700000000000003,39.9847754842223
111.3,20.5,Right Foot,Off T,Open Play,17.774701122663078,8.989880229847925
110.0,50.7,Right Foot,Blocked,Open Play,12.037026210821343,21.95155297028223
77.4,47.5,Left Foot,Off T,Open Play,42.743537523232675,10.41021747375093
100.8,36.6,Right Foot,Blocked,Open Play,19.200000000000003,22.867404725232817
98.3,48.9,Left Foot,Blocked,Open Play,22.246348014898988,18.00585956049779
95.7,56.9,Right Foot,Off T,Open Play,27.511815643464896,12.73600952156652
92.7,41.3,Left Foot,Blocked,Open Play,27.299999999999997,16.634934873824633
90.4,53.8,Left Foot,Off T,Open Play,31.180121872757322,12.701923647794914
82.5,31.9,Left Foot,Saved,Open Play,37.72346749703691,11.643605387953807
93.3,24.7,Right Foot,Saved,Open Play,28.992757716367723,12.922050347515658
112.6,54.7,Left Foot,Blocked,Open Play,13.009611831257693,13.07750779636419
114.0,31.5,Head,Saved,Open Play,7.5,27.489096529850688
113.0,40.3,Right Foot,Off T,Open Play,7.0,59.421462536891624
94.6,44.2,Right Foot,Blocked,Open Play,25.40078738937044,17.44073858241094
113.4,41.2,Head,Goal,Open Play,6.599999999999994,61.22254197952762
105.5,52.1,Right Foot,Saved,Open Play,16.60903368652132,18.804502936117522
103.7,40.8,Left Foot,Saved,Open Play,16.299999999999997,27.51556583153548
91.5,47.7,Right Foot,Off T,Open Play,28.739171873942368,14.922413323474457
113.5,46.5,Head,Off T,Open Play,6.96419413859206,37.20300888976538
93.2,37.2,Right Foot,Blocked,Open Play,26.799999999999997,16.801050677226065
100.2,28.8,Right Foot,Blocked,Open Play,21.068459839295322,17.529505280956347
110.8,46.9,Right Foot,Off T,Open Play,9.64624279188535,32.338648429076834
105.7,21.5,Right Foot,Saved,Open Play,20.365166338628317,12.163893245124967
112.2,52.1,Right Foot,Off T,Open Play,11.244998888394786,18.07018458173171
112.7,39.2,Right Foot,Goal,Open Play,7.299999999999997,56.996828171835695
110.2,47.2,Right Foot,Goal,Open Play,10.309219175087897,30.73062945124167
98.3,50.5,Left Foot,Blocked,Open Play,22.652593670482858,17.075937995136947
104.2,29.8,Right Foot,Off T,Open Play,16.972919607421698,20.521823687120197
106.1,19.6,Left Foot,Off T,Open Play,21.498139454380702,10.614349852283386
92.3,27.3,Left Foot,Off T,Open Play,29.034117861577958,13.648843767193393
107.2,47.8,Right Foot,Off T,Open Play,13.35215338437961,26.1373470536137
98.4,22.0,Right Foot,Saved,Open Play,25.740240869113865,12.576419489867146
110.9,54.6,Left Foot,Saved,Open Play,13.970325694127533,14.575711380609686
108.0,21.3,Right Foot,Blocked,Open Play,18.976037521042162,11.363205114860497
94.3,37.8,Right Foot,Saved,Open Play,25.700000000000003,17.569561272129622
103.3,40.5,Right Foot,Goal,Open Play,16.700000000000003,26.91756667930522
112.9,41.4,Head,Off T,Open Play,7.099999999999994,57.36787774265262
105.7,27.3,Right Foot,Saved,Open Play,16.738578195294842,18.110991399726863
82.3,55.9,Right Foot,Off T,Open Play,39.53353007258522,10.309103597204205
103.5,25.7,Left Foot,Goal,Open Play,19.450963986394093,15.986776781034571
108.5,48.3,Right Foot,Post,Open Play,12.277621919573837,26.423757899756907
112.1,39.4,Left Foot,Off T,Open Play,7.900000000000006,53.497387304058364
118.6,29.7,Right Foot,Post,Open Play,6.453681120105023,6.9372499533943905
99.6,48.1,Right Foot,Blocked,Open Play,20.807931180201464,19.30982454310261
104.9,29.0,Right Foot,Saved,Open Play,16.643617395265967,19.938334595093274
100.5,47.1,Right Foot,Blocked,Open Play,19.744872752185564,20.61689380860448
106.0,60.0,Left Foot,Off T,Open Play,21.2602916254693,10.92948800218042
93.3,36.5,Left Foot,Blocked,Open Play,26.700000000000003,16.76282220487542
110.0,29.6,Left Foot,Saved,Open Play,11.872657663724663,22.602925562443307
89.8,44.4,Right Foot,Blocked,Open Play,30.202648890453304,14.784839102432857
111.9,34.2,Head,Goal,Open Play,8.297590011563592,37.89641865926884
103.4,36.8,Left Foot,Off T,Open Play,16.599999999999994,26.207170236578108
108.4,58.0,Left Foot,Saved,Open Play,18.181309083781613,11.842716177210685
114.2,31.3,Head,Blocked,Open Play,7.465252842335614,26.434755498733804
103.2,24.7,Right Foot,Off T,Open Play,20.246728130737566,15.035998574480386
103.6,40.1,Left Foot,Goal,Open Play,16.400000000000006,27.412996297777887
116.4,47.6,Right Foot,Saved,Open Play,5.091168824543139,27.758540601059998
93.8,50.3,Right Foot,Off T,Open Play,26.94679943889441,15.105235585417464
94.4,36.0,Right Foot,Off T,Open Play,25.599999999999994,17.354024636261332
89.5,49.4,Left Foot,Saved,Open Play,30.974344222275313,13.677883540012118
113.0,20.1,Left Foot,Saved,Open Play,17.372679701185994,7.436946150761322
95.2,25.9,Right Foot,Blocked,Open Play,26.777789303824164,13.964408275484574
104.1,55.9,Right Foot,Off T,Open Play,19.860010070490905,14.56312298671295
105.3,28.3,Left Foot,Saved,Open Play,16.59457742758158,19.23807486735313
108.9,56.8,Right Foot,Saved,Open Play,16.942549985170466,12.844638033428309
113.2,33.5,Right Foot,Off T,Open Play,7.244998274671979,36.88633433737101
110.6,36.2,Right Foot,Off T,Open Play,9.400000000000006,40.904329565186536
110.7,51.4,Right Foot,Post,Open Play,11.88486432400471,20.363157266435774
99.1,21.9,Right Foot,Blocked,Open Play,25.211505310076195,12.593314441968099
99.0,36.9,Right Foot,Goal,Open Play,21.0,21.134182051200362
108.6,58.3,Right Foot,Saved,Open Play,18.28797419070795,11.48534344133657
108.9,48.4,Left Foot,Goal,Open Play,11.940268003692374,26.543130391098813
111.7,34.7,Head,Off T,Open Play,8.401190391843286,39.3502295674719
111.2,32.9,Right Foot,Saved,Open Play,9.330058949438635,32.18690195359305
113.9,42.9,Head,Off T,Open Play,6.099999999999994,58.74362201055842
95.6,54.1,Left Foot,Blocked,Open Play,26.40776400985135,14.081797680403191
105.7,38.7,Right Foot,Saved,Open Play,14.299999999999997,31.028397442820474
115.7,31.4,Right Foot,Saved,Open Play,6.296824596572465,24.226187181885965
111.0,42.1,Left Foot,Goal,Open Play,9.0,46.049285614067465
111.2,50.7,Left Foot,Off T,Open Play,11.060289327137875,21.809270144964646
95.1,45.9,Left Foot,Blocked,Open Play,24.9723847479571,17.31878022158301
117.2,36.8,Right Foot,Off T,Open Play,2.799999999999997,84.6948903937896
75.4,26.2,Right Foot,Saved Off Target,Open Play,45.66399018920707,9.364383737101498
90.0,42.3,Right Foot,Saved,Open Play,30.0,15.103071403724186
103.3,41.3,Left Foot,Off T,Open Play,16.700000000000003,26.7915496989516
102.0,40.2,Right Foot,Saved,Open Play,18.0,25.05476084631861
99.1,32.2,Right Foot,Saved,Open Play,21.24264578624801,19.143935244507365
107.8,27.9,Right Foot,Saved,Open Play,14.644111444536335,19.264909276597272
99.7,42.1,Right Foot,Blocked,Open Play,20.299999999999997,22.072216379079894
113.0,40.9,Head,Goal,Open Play,7.0,58.878520120193414
97.6,27.9,Right Foot,Blocked,Open Play,23.819529802244215,15.826339035960237
108.2,30.9,Left Foot,Off T,Open Play,12.85496013218244,24.614468090181212
92.5,41.0,Right Foot,Saved,Open Play,27.5,16.53067553319179
107.7,48.6,Right Foot,Blocked,Open Play,13.132021931142209,25.18529772190198
87.0,30.0,Right Foot,Saved,Open Play,33.54101966249684,12.683870333314657
98.4,31.4,Right Foot,Off T,Open Play,22.084383622822706,18.23416047734579
106.1,44.7,Head,Blocked,Open Play,13.917614738165451,29.159456453367305
92.8,29.8,Left Foot,Off T,Open Play,27.897670153616772,14.72652848882289
107.0,27.4,Left Foot,Goal,Open Play,15.587174214718972,18.448180085756555
103.8,6.6,Left Foot,Saved,Open Play,33.56784175367847,5.435567507336587
74.8,54.4,Right Foot,Off T,Open Play,46.381030605194624,9.192657834257743
112.2,47.5,Right Foot,Off T,Open Play,8.549268974596597,31.685861017267953
107.6,23.3,Right Foot,Off T,Open Play,17.74964788383139,13.392187901120367
109.1,50.3,Right Foot,Saved,Open Play,12.589678312014176,22.65685759652087
112.0,42.6,Head,Post,Open Play,8.0,49.44887677782283
113.6,41.8,Left Foot,Goal,Open Play,6.400000000000006,61.15485112427528
92.6,32.5,Right Foot,Off T,Open Play,27.622635645426747,15.488801312907201
108.3,28.9,Right Foot,Saved,Open Play,13.685759021698434,20.97929162267086
103.9,44.1,Right Foot,Blocked,Open Play,16.100310556011017,26.351354204813124
96.2,26.3,Right Foot,Saved,Open Play,25.70077819833477,14.464096213083266
100.7,51.5,Left Foot,Goal,Open Play,20.706037766796424,17.532076414287953
60.3,40.4,Right Foot,Blocked,Open Play,59.7,7.66602650016039
115.0,43.5,Right Foot,Blocked,Open Play,5.0,62.02052561151985
119.0,38.7,Left Foot,Goal,Open Play,1.0,148.9919507703344
103.8,51.0,Right Foot,Off T,Open Play,17.647662734764626,19.428288674752093
109.0,28.0,Right Foot,Saved,Open Play,13.601470508735444,19.464103627228
106.5,42.9,Right Foot,Wayward,Open Play,13.5,31.730334347668368
83.0,54.0,Left Foot,Off T,Open Play,38.3275357934736,10.818288181561119
114.8,32.2,Head,Saved,Open Play,6.440496875241848,30.05978413697034
85.5,38.1,Right Foot,Saved,Open Play,34.5,13.187800790202823
107.3,59.3,Right Foot,Saved,Open Play,19.884164553734713,11.10166254069225
110.6,42.9,Right Foot,Off T,Open Play,9.400000000000006,42.95472254088021
95.8,45.3,Right Foot,Blocked,Open Play,24.23489220112192,17.94672708343829
94.0,28.3,Right Foot,Off T,Open Play,27.116231301565488,14.628659190589243
106.8,31.4,Right Foot,Goal,Open Play,13.978555004005246,24.455108328944725
100.6,22.3,Right Foot,Off T,Open Play,23.749736840647312,12.97380579632092
108.6,28.1,Left Foot,Off T,Open Play,13.869751259485517,19.638910606045602
101.2,23.9,Right Foot,Off T,Open Play,22.357325421436258,14.148034460711354
113.4,43.2,Head,Post,Open Play,6.599999999999994,54.400780041023864
109.7,51.7,Left Foot,Goal,Open Play,12.860015552090129,19.9522934053113
96.8,44.4,Right Foot,Off T,Open Play,23.203448019637083,18.915989137668006
94.4,50.0,Right Foot,Blocked,Open Play,26.29372548727167,15.482535777228149
107.3,41.1,Head,Wayward,Open Play,12.700000000000003,34.741902356533494
93.6,34.9,Right Foot,Off T,Open Play,26.422906728821495,16.632973263395982
109.9,27.8,Left Foot,Goal,Open Play,13.009611831257683,18.985747587261475
90.5,43.6,Right Foot,Saved,Open Play,29.5,15.223639689911668
96.7,35.9,Right Foot,Saved,Open Play,23.30021459128649,18.923566733906156
113.2,45.7,Head,Wayward,Open Play,7.00927956355002,40.93211270254735
84.3,43.8,Right Foot,Blocked,Open Play,35.7,12.645708835330868
109.8,46.9,Head,Off T,Open Play,10.604244433244645,31.028932354119853
91.1,36.6,Right Foot,Saved,Open Play,28.900000000000006,15.551674380729771
105.2,43.9,Right Foot,Saved,Open Play,14.799999999999997,28.479704373441873
103.2,42.1,Right Foot,Off T,Open Play,16.799999999999997,26.408181372068253
84.6,21.7,Left Foot,Blocked,Open Play,38.179182809484026,10.212128443207542
96.6,44.4,Right Foot,Off T,Open Play,23.40341855370707,18.767516951086655
104.8,51.6,Right Foot,Blocked,Open Play,16.994116628998405,19.17900802581071
103.8,43.9,Right Foot,Blocked,Open Play,16.200000000000003,26.350050409835436
93.1,41.2,Left Foot,Off T,Open Play,26.900000000000006,16.883289841452072
112.0,38.2,Right Foot,Saved,Open Play,8.0,51.31836312020854
94.1,46.8,Right Foot,Blocked,Open Play,26.05091169229976,16.46539593252777
92.5,27.9,Right Foot,Off T,Open Play,28.66810073932349,13.934935805422382
92.5,32.9,Right Foot,Saved,Open Play,27.67417568781408,15.54914913286682
94.4,51.1,Right Foot,Off T,Open Play,26.566332076521206,15.032941766955357
102.4,39.4,Right Foot,Off T,Open Play,17.599999999999994,25.581192058118788
112.5,34.1,Right Foot,Off T,Open Play,7.736924453553879,38.637459828304685
103.3,30.7,Left Foot,Goal,Open Play,17.52084472849412,20.926437452953216
100.1,24.5,Right Foot,Off T,Open Play,22.98390741366664,14.39517288203673
103.4,38.4,Right Foot,Saved,Open Play,16.599999999999994,26.86851435780748
115.0,49.0,Head,Off T,Open Play,7.0710678118654755,23.962488974578182
117.3,26.5,Left Foot,Off T,Open Play,9.876234100101112,7.094944520041557
112.4,37.7,Head,Off T,Open Play,7.599999999999994,52.265551034791116
100.8,36.5,Right Foot,Off T,Open Play,19.200000000000003,22.828599727178336
111.3,54.6,Right Foot,Blocked,Open Play,13.713132391981057,14.31013593484984
117.0,45.2,Head,Post,Open Play,3.2310988842807036,50.13811857744897
109.1,44.8,Right Foot,Saved,Open Play,10.929318368498565,34.71763777757031
107.4,29.8,Right Foot,Saved,Open Play,14.042791745233561,22.216473350423993
113.9,39.0,Right Foot,Goal,Open Play,6.099999999999994,65.52862885731842
90.3,36.7,Right Foot,Off T,Open Play,29.700000000000003,15.159216370247279
107.6,43.1,Head,Blocked,Open Play,12.400000000000006,33.94590247058778
108.7,49.3,Right Foot,Blocked,Open Play,12.481185841096988,24.52014651063094
91.0,36.3,Left Foot,Off T,Open Play,29.0,15.4626084661542
114.7,39.8,Head,Goal,Open Play,5.299999999999997,74.03497370133273
105.9,49.2,Left Foot,Blocked,Open Play,15.028306624500308,22.868123847844974
87.7,50.7,Right Foot,Off T,Open Play,32.987573417879645,12.751984079072658
98.3,44.7,Left Foot,Saved,Open Play,21.711287386979155,19.99930816989186
107.2,42.3,Head,Saved to Post,Open Play,12.799999999999997,33.77115576395982
115.7,43.8,Right Foot,Goal,Open Play,4.299999999999997,63.795841296552574
82.5,26.1,Right Foot,Blocked,Open Play,38.78479083352133,10.728020977615435
108.0,33.7,Right Foot,Goal,Open Play,12.218428704215611,29.790487525857813
98.2,28.9,Right Foot,Post,Open Play,22.92705825002414,16.66900637720313
83.1,42.5,Right Foot,Saved,Open Play,36.900000000000006,12.318078199793828
94.8,30.5,Right Foot,Goal,Open Play,25.793216162394334,15.866628302212872
109.6,31.7,Right Foot,Off T,Open Play,11.253888216967509,27.321317198757896
111.3,29.6,Head,Saved,Open Play,10.800462953040487,22.521631233850975
83.4,31.3,Right Foot,Saved,Open Play,36.90054200143948,11.818888256192466
103.1,40.9,Head,Saved,Open Play,16.900000000000006,26.56335613597107
116.3,40.1,Head,Saved,Open Play,3.700000000000003,94.4431092051961
112.1,38.6,Left Foot,Goal,Open Play,7.900000000000006,52.571431852864485
111.2,42.1,Head,Off T,Open Play,8.799999999999997,46.91265286550831
88.8,30.0,Left Foot,Off T,Open Play,31.771685507696947,13.281102788326791
92.4,37.7,Left Foot,Off T,Open Play,27.599999999999994,16.38272523469689
87.1,34.2,Right Foot,Blocked,Open Play,32.949203328760476,13.455737196306378
95.9,20.3,Left Foot,Goal,Open Play,28.76282322721467,11.438224505918443
105.9,34.9,Left Foot,Saved,Open Play,14.142842712835346,28.376948221801644
103.3,38.8,Right Foot,Saved,Open Play,16.700000000000003,26.813349213801114
114.1,46.9,Right Foot,Saved,Open Play,6.574191965557445,35.39871777514906
98.5,45.7,Right Foot,Saved,Open Play,21.56710458081937,19.762167044963263
84.1,40.2,Right Foot,Goal,Open Play,35.900000000000006,12.71502946969856
92.5,46.8,Right Foot,Wayward,Open Play,27.64217791708895,15.627572727960441
95.4,39.2,Right Foot,Saved,Open Play,24.599999999999994,18.452433039502573
112.3,35.5,Left Foot,Saved,Open Play,7.716216689544173,44.1118354727325
105.6,47.5,Left Foot,Off T,Open Play,14.819244245237345,24.9500988134585
91.5,58.8,Right Foot,Off T,Open Play,32.113704239779004,11.217035249584564
107.6,29.6,Left Foot,Saved,Open Play,13.95421083400993,21.968321088958024
106.0,28.5,Right Foot,Off T,Open Play,15.88238017426859,19.73224771620858
112.2,45.3,Right Foot,Off T,Open Play,7.907591289387682,40.55079154701021
108.4,62.0,Right Foot,Off T,Open Play,21.414014102918674,8.755308003251361
99.1,55.9,Right Foot,Blocked,Open Play,24.050363822611917,13.939738828659554
101.2,37.2,Right Foot,Blocked,Open Play,18.799999999999997,23.537387894161803
110.7,49.8,Right Foot,Saved,Open Play,10.960383204979648,24.073484517409977
110.7,50.4,Right Foot,Off T,Open Play,11.289375536317317,22.60961647816768
98.6,34.3,Left Foot,Off T,Open Play,21.467417171145676,19.84141409325977
107.8,45.9,Left Foot,Blocked,Open Play,12.347064428438042,30.206476106857803
110.3,46.4,Left Foot,Goal,Open Play,9.992497185388649,33.097392986226474
111.4,33.7,Head,Wayward,Open Play,8.902246907382422,35.16688161220369
82.3,47.2,Right Foot,Goal,Open Play,37.835565279244875,11.694075955720237
108.2,57.6,Right Foot,Blocked,Open Play,18.005554698481244,12.298829311359679
116.9,31.7,Head,Saved,Open Play,5.300943312279426,21.643177965080298
110.7,51.2,Right Foot,Blocked,Open Play,11.761377470347595,20.793144414696325
82.6,29.9,Left Foot,Off T,Open Play,37.89419480606496,11.393245562818993
110.9,43.5,Right Foot,Wayward,Open Play,9.099999999999994,42.63947960671968
98.7,50.5,Left Foot,Saved,Open Play,22.269710370815332,17.274803281333103
101.3,47.7,Left Foot,Post,Open Play,19.062528688503004,20.840875926920667
92.3,38.4,Left Foot,Blocked,Open Play,27.700000000000003,16.381104468846658
105.6,53.3,Left Foot,Blocked,Open Play,17.142053552593985,17.371298409709954
112.9,50.9,Right Foot,Goal,Open Play,9.900505037623075,20.340185737608856
113.9,48.3,Right Foot,Saved,Open Play,7.46324326281811,28.440880005245507
118.1,49.6,Right Foot,Goal,Open Play,5.913543776789011,10.788258473754391
86.4,42.9,Left Foot,Off T,Open Play,33.599999999999994,13.479847339512311
102.3,50.8,Right Foot,Saved,Open Play,18.961276328348788,18.885141687087728
101.5,25.9,Right Foot,Saved,Open Play,21.07747612974571,15.741687152451535
108.7,43.4,Head,Saved,Open Play,11.299999999999997,36.25887579201151
89.6,41.1,Right Foot,Blocked,Open Play,30.400000000000006,14.972663811958963
94.9,29.1,Right Foot,Saved,Open Play,26.031135203828505,15.323502560570835
93.1,49.5,Right Foot,Off T,Open Play,27.45651106750456,15.094701690838846
113.0,28.0,Left Foot,Off T,Open Play,10.63014581273465,17.556547435052828
107.8,54.4,Right Foot,Saved,Open Play,16.0312195418814,16.007659395250812
108.8,57.2,Left Foot,Blocked,Open Play,17.311268006705923,12.46652190070913
102.3,34.5,Left Foot,Goal,Open Play,17.763445611704956,23.379485337281487
107.6,46.8,Head,Off T,Open Play,12.712198865656568,28.330458085540062
99.8,49.3,Left Foot,Blocked,Open Play,20.883725721240452,18.659870524261674
112.8,35.0,Head,Off T,Open Play,7.269112738154502,43.43302904295145
106.9,31.5,Head,Off T,Open Play,13.851353724455954,24.699192568356064
110.7,41.3,Head,Goal,Open Play,9.299999999999997,45.86769618216216
103.5,52.0,Right Foot,Saved,Open Play,18.33712082089225,18.252239209323356
107.3,52.7,Right Foot,Saved,Open Play,15.394154734833613,18.335093354345233
92.9,46.3,Left Foot,Off T,Open Play,27.1974263488294,15.959369750674215
91.1,40.8,Right Foot,Off T,Open Play,28.900000000000006,15.748600799134508
112.1,40.9,Head,Off T,Open Play,7.900000000000006,53.234683085880505
113.2,27.4,Right Foot,Blocked,Open Play,10.963576058932595,16.057442260839654
105.5,47.2,Head,Off T,Open Play,14.848905683584903,25.237889570943327
94.2,20.6,Right Foot,Saved,Open Play,30.046630426721727,11.374353156917916
88.1,37.7,Right Foot,Saved,Open Play,31.900000000000006,14.222198576478805
109.5,53.1,Left Foot,Saved,Open Play,13.894603268895446,17.53423183166139
107.7,47.8,Head,Wayward,Open Play,12.873616430513996,26.64328895560921
104.3,50.7,Right Foot,Saved,Open Play,17.06985647274165,20.005506538812888
116.2,32.8,Left Foot,Goal,Open Play,4.9678969393496875,31.157752008595015
107.1,53.1,Right Foot,Post,Open Play,15.786703265723347,17.76945906318903
100.2,28.8,Right Foot,Saved,Open Play,21.068459839295322,17.529505280956347
108.7,37.7,Head,Off T,Open Play,11.299999999999997,37.69619197680719
113.9,53.0,Right Foot,Blocked,Open Play,10.872442227944921,14.389366238250314
111.0,40.0,Head,Wayward,Open Play,9.0,47.924977949156364
105.0,24.3,Right Foot,Blocked,Open Play,19.02340663498523,14.759350532588659
111.0,34.1,Head,Off T,Open Play,9.198369420718,35.80557245398396
114.5,32.5,Head,Wayward,Open Play,6.519202405202649,31.968842537327706
103.7,41.4,Head,Saved,Open Play,16.299999999999997,27.392287967211423
110.4,37.6,Right Foot,Blocked,Open Play,9.599999999999994,43.15238973400544
101.5,35.1,Left Foot,Off T,Open Play,18.521878954360975,22.906160642996472
105.1,40.8,Head,Wayward,Open Play,14.900000000000006,29.97723870989999
95.5,30.2,Left Foot,Off T,Open Play,25.177172200229318,16.07234835002557
94.9,51.7,Right Foot,Off T,Open Play,26.254523419784253,14.971302521285688
91.6,56.5,Right Foot,Off T,Open Play,31.029179815135304,12.066663223899768
97.4,56.0,Right Foot,Off T,Open Play,25.588278566562458,13.540291333024513
108.3,20.5,Right Foot,Saved,Open Play,19.42009268772938,10.579474558614207
106.9,41.6,Head,Off T,Open Play,13.099999999999994,33.527588517780735
95.8,40.5,Right Foot,Wayward,Open Play,24.200000000000003,18.763378372079433
105.6,33.1,Right Foot,Blocked,Open Play,14.689111613708985,25.737269092021116
84.8,37.7,Right Foot,Saved,Open Play,35.2,12.912181977728299
116.1,31.9,Head,Off T,Open Play,5.658621740318048,25.703043437912235
101.5,57.7,Right Foot,Saved,Open Play,23.02042571283164,13.029813246709619
90.5,27.7,Right Foot,Post,Open Play,30.64539117061487,13.208248086305789
111.0,38.6,Right Foot,Off T,Open Play,9.0,47.07717476516281
105.9,49.9,Right Foot,Post,Open Play,15.284632805533793,21.88438055165915
111.0,49.1,Head,Off T,Open Play,10.344563789740002,25.971261109710507
105.3,36.6,Head,Wayward,Open Play,14.700000000000003,29.058051705999564
83.0,41.3,Left Foot,Off T,Open Play,37.0,12.325426228890121
95.3,37.8,Left Foot,Saved,Open Play,24.700000000000003,18.258843837235954
98.3,23.6,Left Foot,Off T,Open Play,24.992999019725506,13.486452357654702
98.2,55.9,Right Foot,Blocked,Open Play,24.836465126905637,13.762334347715576
105.4,41.5,Head,Off T,Open Play,14.599999999999994,30.358696133422328
106.6,42.1,Head,Goal,Open Play,13.400000000000006,32.54639368878908
111.3,40.5,Head,Off T,Open Play,8.700000000000003,49.26474210726159
110.4,45.6,Right Foot,Blocked,Open Play,9.732420048477147,35.53767779197439
114.8,36.0,Head,Off T,Open Play,5.200000000000003,56.976132444203344
97.6,51.0,Right Foot,Blocked,Open Play,23.4682764599363,16.45393527378063
96.6,45.4,Left Foot,Off T,Open Play,23.441842930964288,18.461920771742477
100.3,57.5,Right Foot,Off T,Open Play,23.881792227552776,13.079593281849016
118.1,39.8,Right Foot,Blocked,Open Play,1.9000000000000057,129.09385888622938
99.0,51.0,Left Foot,Wayward,Open Play,22.135943621178654,17.10272896905239
113.3,49.7,Right Foot,Post,Open Play,8.796590248499703,23.54965357890069
107.5,30.2,Right Foot,Off T,Open Play,13.780058055030104,22.93850746802132
88.6,46.5,Left Foot,Off T,Open Play,31.49936507296616,13.937509198956969
92.8,41.4,Right Foot,Saved,Open Play,27.200000000000003,16.689104413687097
100.2,25.0,Right Foot,Blocked,Open Play,22.6503863101714,14.764206987596232
114.5,40.0,Head,Goal,Open Play,5.5,72.05474677020722
115.8,33.0,Left Foot,Goal,Open Play,5.161395160225578,33.56455670918676
111.6,37.4,Right Foot,Off T,Open Play,8.400000000000006,47.61954879539464
116.8,38.8,Left Foot,Goal,Open Play,3.200000000000003,99.57842291946068
117.1,40.9,Head,Off T,Open Play,2.9000000000000057,106.29054702408688
95.3,53.3,Left Foot,Off T,Open Play,26.3928020490436,14.375315315339407
93.1,54.0,Right Foot,Off T,Open Play,28.69860623793428,13.395783748699586
97.7,18.9,Right Foot,Off T,Open Play,28.101601377857452,10.899059142759352
117.4,39.3,Right Foot,Goal,Open Play,2.5999999999999943,112.81517961508636
99.1,22.8,Left Foot,Off T,Open Play,24.719425559668657,13.13263223944738
102.7,54.9,Right Foot,Blocked,Open Play,20.44749373395184,15.317464466822159
100.1,33.2,Right Foot,Off T,Open Play,20.096019506359966,20.480144125879125
94.4,33.7,Right Foot,Saved,Open Play,25.70311265197271,16.783196584846188
85.0,37.6,Right Foot,Saved,Open Play,35.0,12.979872461696317
95.4,43.9,Right Foot,Blocked,Open Play,24.599999999999994,18.036717483890538
103.5,48.3,Left Foot,Off T,Open Play,17.0510996712822,22.09611767571616
105.0,50.4,Right Foot,Saved,Open Play,16.30828010551695,20.72453381382101
106.4,38.6,Left Foot,Wayward,Open Play,13.599999999999994,32.47900026462961
99.2,53.2,Left Foot,Off T,Open Play,22.7437903613272,15.727955656340598
93.3,48.1,Left Foot,Off T,Open Play,27.012959852633703,15.649214135892455
110.0,59.2,Right Foot,Off T,Open Play,18.194504664870657,10.022998959721946
